name,id,bin_center,bin_min,bin_max,bin_width,bin_magnitude,count,mass_raw,mass_raw_error,selection_function,selection_function_error,binary_correction,binary_correction_error,mass_corrected,mass_corrected_error,break_mass,break_mass_err,n_bins_before_break,n_bins_after_break,low_slope,high_slope,distance_16,distance_50,distance_84,cst,class_50,a_v_50,distance_50.1,kind,age_16,age,age_84,age_err_low,age_err_high
NGC_1901,4497,0.2376279983151898,0.2093118243554355,0.2697748479197061,0.0604630235642705,20.31319163020253,9,148.85130563199917,49.617101877333056,0.0320742178258607,0.1452466953850105,87.48076989946455,38.18557203080061,4728.320538468462,21072.732291202778,0.4866798574446358,0.1298650449722743,3,7,-0.1599878981612331,-2.2290272247788323,416.092381350728,416.338593158916,416.585096518446,22.5537351022079,0.996727466583252,0.124238386750221,416.338593158916,o,8.891,8.918,8.948,0.026999999999999247,0.030000000000001137
NGC_2281,4535,0.3072689615892843,0.2863604712541254,0.3297040766229598,0.0433436053688344,19.99309619394916,16,369.1432649371749,92.28581623429372,0.2020449346958363,0.1698506649247207,366.8195213629301,87.83364289759778,2193.855004795824,1604.795425076576,0.5820663576362236,0.0297121570069329,5,13,-0.1416574785838308,-3.089462425352721,508.55914675679503,508.931990929396,509.305382195754,99.0,0.997379779815674,0.215563386678696,508.931990929396,o,8.706,8.779,8.804,0.0730000000000004,0.025000000000000355
Alessi_84,96,0.1585015801297546,0.1279062823532353,0.1964153006515209,0.0685090182982856,19.4686592205808,9,131.36956598639827,43.78985532879943,0.8498257913330991,0.0664850733271171,95.3359163603098,39.90953709484605,249.92002915867795,66.28851582251887,0.6516769003720604,0.1451589835784057,4,4,-0.7377729258243906,-2.1711440535014743,198.192676030117,198.300696595499,198.408834973566,16.7597479349273,0.99809405207634,0.0667994469404221,198.300696595499,m,7.81663608551025,8.0684986114502,8.31668090820313,0.2518625259399503,0.2481822967529297
Gulliver_21,1766,0.3708829539750195,0.3330109570567056,0.4130619807978676,0.0800510237411619,19.83573271442756,14,174.88845670815886,46.7409061359698,0.3222164665556409,0.1618540112781208,107.35817766838602,36.326474499173,650.1251522356488,310.95756690808355,0.6187916162496925,0.0536269025294734,3,8,0.1653092557585978,-2.6537423255779222,635.507583775942,636.179739699975,636.853318964818,23.8579966233896,0.999583542346954,0.105734959244728,636.179739699975,o,8.258,8.472000000000001,8.509,0.2140000000000022,0.036999999999999034
Collinder_140,1324,0.1425186750224411,0.1221155848454845,0.1663307165572096,0.0442151317117251,19.84298551878741,8,180.93353316594408,63.969664122840086,0.42789519930365,0.1405045575068386,133.44767448697553,56.53363726403118,556.2931129503947,211.71717013869784,0.4075450166240382,0.0388305134767355,4,10,0.2258646282881254,-2.247514842329293,375.945799992845,376.208709154598,376.471986292796,18.976552441062,0.993827283382416,0.0951276570558548,376.208709154598,o,7.428999999999999,7.473,7.52,0.04400000000000048,0.04699999999999971
Alessi_20,79,0.1420158799847466,0.1241902864121412,0.1624000616353375,0.0382097752231963,19.87857745311133,8,209.3705067163903,74.02365253981161,0.3072027201024471,0.1457043555105274,166.87516712717348,67.58602956340573,848.4137506610975,408.8031262691414,0.4949357479459332,0.0389603939423137,5,11,-0.0326599790962493,-2.6779785525939097,423.961256956158,424.305989727036,424.651283574627,24.1985447081267,0.954734802246094,0.647009372711182,424.305989727036,o,,6.97,,0.019999999999999574,0.019000000000000128
NGC_5662,4664,0.4203487217545257,0.3818766262086208,0.4626966820015204,0.0808200557928995,20.020905361303424,16,197.97066264096387,49.49266566024097,0.0699478475432351,0.1768310588977261,166.13837547622737,46.23456483575809,2996.39934267178,7190.066453242672,0.7445999121994299,0.1333740776046578,3,11,-0.2583254113031204,-2.4346295189693787,750.263282821114,751.016433577796,751.771097952608,30.2255558409247,0.999650955200195,0.821826219558716,751.016433577796,o,,8.3,,0.019999999999999574,0.019000000000000128
Theia_517,5605,0.1463156874067964,0.1325013542059205,0.161570276089803,0.0290689218838824,20.514716559434863,10,344.0100062859429,108.7855157752421,0.016795035778871,0.1728099119289924,308.0212671667981,104.94031940488368,20790.85981632445,210854.5225638554,0.5015614386265769,0.0487920252299642,7,10,-0.8335430494755914,-2.5134704134871977,295.735037563227,295.869996994,296.005079659165,31.6198005883889,0.999157279729843,0.0645617246627808,295.869996994,o,7.8236026763916,8.10234880447388,8.34633159637451,0.2787461280822807,0.24398279190062944
ESO_130-06,1436,0.3758299901623054,0.3343083626237624,0.4225086695314358,0.0882003069076733,20.21334551831673,5,56.68914514360949,25.352156425492584,0.0394051655693067,0.1748917477206677,54.65259140386589,23.496437463187107,1493.2747701104452,6417.404566752621,0.88449742519164,0.0996700268513778,4,7,-0.5348253327383754,-3.1593463165239286,793.54880215136,794.73017668733,795.915073947091,15.3067947206197,0.991223275661469,0.241386219859123,794.73017668733,o,,8.15,,0.019999999999999574,0.019000000000000128
NGC_2546,4589,0.4258709853775985,0.3911566090234023,0.4636661940579299,0.0725095850345275,20.0773293111257,15,206.8692020904175,53.4133983026269,0.1605231303945954,0.1696477539675426,215.212926574731,57.02819408323304,1503.9318892681126,1403.1907468497557,0.6930412446884094,0.0779241303200855,3,11,0.5010204759414013,-2.2475706403545,908.268247674496,909.04272357109,909.818521378496,31.1549024732209,0.994345724582672,0.23077067732811,909.04272357109,o,7.942,7.962000000000001,7.992999999999999,0.020000000000000462,0.030999999999998806
NGC_2343,4548,0.4820324958475358,0.4468114651020102,0.5200299123925934,0.0732184472905832,20.093636119586503,8,109.26208211231618,38.62997959409008,0.0889770561380462,0.1301485334403476,106.15976537644016,37.71885361159672,1334.140178021225,1848.3017407252728,0.8418771920365035,0.0835990397555492,4,11,-0.4946957502890595,-3.238611595013073,1050.03833378186,1052.10028433147,1054.17034888086,22.4235824768784,0.999174654483795,0.494421780109406,1052.10028433147,o,7.896,7.934,7.96,0.038000000000000256,0.0259999999999998
CWNU_1044,576,0.1330016544469169,0.1190978932313231,0.1485285726361169,0.0294306794047938,20.29348027422115,5,169.8907433032475,75.97745015480572,0.146473842779519,0.1438437861440646,233.23114118385448,89.90038304297104,1393.1020101346808,1254.816487507035,0.4384405935532711,0.0304686531467057,6,11,0.2193964858977757,-2.556503392634037,361.437553930617,361.611081087884,361.78477494691,27.8747366728528,0.820420205593109,0.149199634790421,361.611081087884,o,7.24132061004639,7.53467559814453,7.79635000228882,0.2933549880981401,0.2616744041442898
Teutsch_179,5442,0.191712540640272,0.1642680069561956,0.2237422789730981,0.0594742720169024,19.33790509559436,8,134.51194489150566,47.557154191687424,0.7079751412637533,0.1273483280482313,73.83454149944335,38.29238869121504,263.8298351920983,84.53736169892319,0.5758508517939612,0.0837971906068075,4,7,-0.2653867902336622,-2.551627357428639,341.303930048385,341.569023537967,341.83452914811,17.0410507840716,0.77685672044754,0.205951496958733,341.569023537967,o,7.21332883834839,7.48879957199097,7.7179479598999,0.2754707336425808,0.22914838790892933
NGC_2632,4598,0.1372101230267947,0.1265844049094909,0.1487277826560812,0.0221433777465902,20.307188471722977,21,948.3647996400936,206.9501657515408,0.2152494379940226,0.1035361496753957,881.9792636652871,183.7144518574532,5287.866723712588,2334.3885184689416,0.5174566520517445,0.0257097462340066,9,11,-0.6069664552838403,-2.6702943926436906,183.451842576289,183.491092368745,183.530358959896,99.0,0.99667090177536,0.158696159720421,183.491092368745,o,8.871,8.875,8.877,0.0039999999999995595,0.002000000000000668
Pismis_4,5176,0.309492118170934,0.2832377493499349,0.3381801028633027,0.0549423535133677,20.381281776489484,15,273.01342299343645,70.49176270297737,0.0808897458150891,0.1724525492277775,211.337028162896,62.93964282463425,3586.467216079849,7248.446334599527,0.7165236200469141,0.0558991153226645,5,11,-0.5186020613499607,-2.940616324718264,680.186129980945,680.702655725122,681.219966553237,27.7642768900735,0.996033549308777,0.130930066108704,680.702655725122,o,7.861000000000001,7.905,7.922000000000001,0.043999999999999595,0.017000000000000348
NGC_1912,4500,0.5416611318052394,0.5116225620737074,0.5734633369555435,0.0618407748818361,19.751745904188503,10,161.7056063593601,51.13580265141863,0.0399325281216685,0.1526064157308557,384.69763752891765,86.06309022657646,4434.168431530914,15528.613957429969,0.9353106148357692,0.0680495713057477,5,12,-0.6511466376387388,-2.711694481212341,1084.27151646946,1085.45644324691,1086.6439627099,99.0,0.999889194965363,0.729296684265137,1085.45644324691,o,8.693,8.706,8.722000000000001,0.0129999999999999,0.01600000000000179
Trumpler_2,6043,0.408387950685373,0.3712499843659366,0.4492410108780097,0.0779910265120731,19.92468591557944,21,269.2617463721824,58.757730214596506,0.2362986011929879,0.1687139373610987,189.6488577262081,49.69230417977396,1329.1467007636832,852.1867495742875,0.5979967527951919,0.0385411439771876,3,11,0.0958605677617208,-2.538421026230838,674.00397886837,674.651844841291,675.300957495756,30.526518408156,0.994126260280609,0.864967554807663,674.651844841291,o,7.928999999999999,7.962000000000001,8.023,0.03300000000000125,0.060999999999999055
Alessi_33,84,0.3075679887572971,0.2668852090769077,0.354452268206998,0.0875670591300902,19.553949729020925,10,114.1981939252285,36.11263974813264,0.3210602073845999,0.1562454089503374,85.10537248252952,32.125549883743204,440.79627187956936,208.91810669431013,0.7205114706780238,0.0869772660768297,4,6,-0.4857192953394029,-2.6428427462931547,777.61972631389,778.587151852074,779.5569875091,17.4982786949644,0.999645829200745,0.138949796557426,778.587151852074,o,6.97628021240234,7.19573402404785,7.39883279800415,0.2194538116455096,0.2030987739563006
NGC_6025,4680,0.4221399554944854,0.3921305775267527,0.454445922449719,0.0623153449229663,19.7781590852536,13,208.6163531000348,57.85976600019049,0.1326112733925748,0.1607174946957027,226.2685060546531,55.849194255316654,1799.4104250109615,1956.6450297825024,0.661345434476086,0.0232358096809705,4,13,1.0376024833172206,-2.653562662169505,759.167847034936,759.8886663045,760.610855690632,32.3262696476093,0.998567223548889,0.384241729974747,759.8886663045,o,8.068999999999999,8.096,8.106,0.027000000000001023,0.009999999999999787
ASCC_23,14,0.3500903215785575,0.3139311862136213,0.3904143285069389,0.0764831422933176,19.979348133401366,12,156.897319333184,45.29235477607222,0.2663061912999985,0.1682581824385704,90.71102297370004,36.14588400553621,679.8723885704783,410.8515467495159,0.7742660061290714,0.0870933905859249,4,7,-0.7347282672288898,-3.0272836067221727,602.879202357073,603.672827621696,604.468545084122,21.3346729010602,0.997176945209503,0.179667934775352,603.672827621696,o,8.44,8.48,8.515,0.040000000000000924,0.03500000000000014
HSC_1438,2950,0.1091125314371745,0.0903194069386938,0.1318160174004412,0.0414966104617473,19.32385082208472,5,120.49176895084304,53.88555722065672,0.7075813677808336,0.0629949043607571,80.61946521001401,43.60013764717767,250.9062681663126,89.05238969493408,0.5327223331299905,0.1048045388441751,5,6,-0.6599653194526903,-2.341858619077081,147.549411664643,147.620575622704,147.691808259488,16.0231257621041,0.976719826459885,0.203538745641708,147.620575622704,m,7.5225300788879395,7.752700805664061,7.99987077713013,0.23017072677612127,0.2471699714660689
CWNU_338,476,0.2313795930279371,0.1974640087013701,0.2711203749070974,0.0736563662057272,19.5772349430207,5,67.88279489697683,30.358108778463208,0.4958474925081229,0.1614728053535322,64.5110735123978,31.143243967720423,201.4136411821633,81.88986091612104,0.7382397808662028,0.1131353697392097,4,6,-0.4476986745583102,-2.4956547227882084,603.584609161434,604.383708970854,605.184927479199,16.2679446626666,0.990795850753784,0.316628992557526,604.383708970854,o,6.81323432922363,7.01497220993042,7.20233201980591,0.20173788070678977,0.18735980987549006
NGC_7160,4852,0.3842425798369667,0.3313958573492349,0.4455166136979732,0.1141207563487382,19.54521690252013,9,78.86383062952339,26.287943543174464,0.2476834023390993,0.1617112516446074,54.21722897927624,23.538223620202377,372.6230239770056,234.5957015868827,0.6944471110829157,0.0842469516931207,3,10,-0.0096772214053939,-2.509258081187762,893.426517326569,894.880811491876,896.339847893464,18.7786562754433,0.999188274145126,0.975865870714188,894.880811491876,o,,7.16,,0.019999999999999574,0.019000000000000128
Theia_172,5524,0.2603827728716976,0.2342912425922592,0.2893799514578787,0.0550887088656194,19.91376659537904,4,72.61016063668134,36.30508031834067,0.2826811604662714,0.1634895169889282,175.3769605700489,57.15689259858117,432.2393581805361,204.52557753121528,0.5791574817621068,0.0422743923351153,4,10,-0.0893459480965377,-2.768872741238516,464.222038405198,464.59579290446,464.97014972319,26.5365459263802,0.996750682592392,0.091131404042244,464.59579290446,o,7.78553342819214,8.08450984954834,8.3450403213501,0.2989764213562003,0.2605304718017596
Theia_38,5489,0.1361717456948857,0.1264236975842584,0.1466714285368399,0.0202477309525815,20.225209889032943,17,839.6002514954655,203.6329717771151,0.0322426240545832,0.133605359018049,546.727928473812,171.26475078694443,26586.79991746931,108088.34317610136,0.5128022785276265,0.0310211770008342,9,20,-0.4907546570051501,-2.7302280797115066,498.5851419491,498.882265958807,499.179744312484,99.0,0.863290846347809,0.771996736526489,498.882265958807,o,6.54738664627075,6.76176285743713,6.86661958694458,0.21437621116638006,0.10485672950744984
NGC_7058,4840,0.1572358571117113,0.1410411855155515,0.1752900379508542,0.0342488524353026,20.283669571415064,7,204.386410120551,77.25080179146185,0.04920174880064,0.1662644401646051,296.8262211416391,87.95638689749548,4450.8738942985765,14125.324538302588,0.5036675808279139,0.0369935312031213,6,10,-0.7655491906452834,-3.022327945775463,362.610805531701,362.80908198465,363.007575392304,28.0777337942996,0.974994540214539,0.125884681940079,362.80908198465,o,7.573,7.598,7.632000000000001,0.024999999999999467,0.034000000000000696
IC_2714,4294,0.5718236288712277,0.5449735846014602,0.599996535198274,0.0550229505968138,20.011880325657067,24,436.18162493433687,89.03520135559644,0.1012561288422497,0.1615875114856164,455.4463133689367,91.29979986939644,4763.152226300674,6930.973623491115,0.9108141052587092,0.0615503441624311,5,13,-0.6650688762229378,-3.0210674634725256,1293.10283269362,1294.28061386246,1295.46054247551,99.0,0.999653160572052,0.953859776258469,1294.28061386246,o,8.55,8.55,8.55,0.019999999999999574,0.019000000000000128
CWNU_519,553,0.1269197708043019,0.1109269230663066,0.1452183813968012,0.0342914583304945,19.99904933327915,9,262.45602952372894,87.48534317457631,0.4579513342955738,0.1289094862019882,200.69674032864967,80.41429449376409,773.8057365660816,262.65419561977046,0.6765903465326158,0.0688726318306862,7,8,-0.7811766182014551,-3.0182501610654326,321.23232306531,321.388261579011,321.544351563335,16.7656003518184,0.985955029726028,0.13230536878109,321.388261579011,o,7.08916854858398,7.35391211509705,7.58199310302734,0.2647435665130704,0.22808098793028986
BH_99,150,0.1837246807493461,0.1689537340394039,0.1997869920328412,0.0308332579934372,20.26323347880839,5,162.16255839925276,72.52130079720173,0.0503790790866394,0.1687563477977099,344.2031078280914,96.37860553117392,3563.050322569224,10878.366575564822,0.518649799082632,0.0339720996943374,7,15,-0.7333110620212929,-2.8363874524212056,439.997471172446,440.21420158848304,440.43114562039295,32.4218318387261,0.994290292263031,0.11211621761322,440.21420158848304,o,7.882000000000001,7.908,7.943,0.0259999999999998,0.034999999999999254
NGC_1662,4484,0.3712333712123533,0.3402633350285028,0.4050222334126733,0.0647588983841704,19.394070033089225,18,277.9540796574124,65.51440486140737,0.4874609370599864,0.1395707099367424,177.70055690918335,50.84640197484621,747.9084618416922,217.4932754349265,0.6795034312247752,0.0506957823097828,4,9,-0.3132845441640293,-2.707519838926109,404.316928877855,404.599015034865,404.881495081666,26.2870839718911,0.996182501316071,0.927895992994309,404.599015034865,o,8.931000000000001,8.957,8.982000000000001,0.0259999999999998,0.025000000000000355
NGC_2451A,4872,0.1029052449129752,0.0899999999999999,0.1176609936733269,0.0276609936733269,19.53134256269601,14,506.1278768701631,135.2683649388184,0.7519039880434523,0.1021533477821763,330.82760931280046,113.23047136346057,1003.9559407466724,231.4061827902316,0.4216886285333239,0.035335661985813,6,10,-0.3666488699192113,-2.483446940663938,190.034524683839,190.083181760776,190.131863760738,31.7033506551294,0.992167264223099,0.0436779856681824,190.083181760776,o,7.629,7.647,7.662999999999999,0.018000000000000682,0.015999999999999126
NGC_6791,4808,0.7753168630320393,0.7651180707195719,0.7856516021592709,0.0205335314396989,20.20671326887385,14,681.8116036744076,182.2218159483239,0.0571050857097469,0.1169741348184962,1045.606795063538,256.3584059669436,12985.201932700002,24665.70582775441,1.3167703914265565,0.0786846570494185,20,3,-3.4680226517366,2.032321050889287,4170.30288828442,4189.43358652799,4208.74061261273,99.0,0.858711183071137,0.653883248567581,4189.43358652799,o,9.925,9.927,9.929,0.0019999999999988916,0.002000000000000668
UPK_567,7119,0.3806449709265951,0.336542471810681,0.4305269201600663,0.0939844483493852,19.93219328347355,13,138.3207565540287,38.36327540127093,0.4798213704095065,0.1041453126101435,65.76555307897135,27.40021712507648,354.04107618870273,105.1585934000239,0.7279101043899667,0.0848031729891813,3,6,-0.1686537060221992,-2.9264993986187053,630.877048536336,631.6174112043,632.359513611886,16.4565958050738,0.913853645324707,0.430920973420143,631.6174112043,o,,8.53,,0.019999999999999574,0.019000000000000128
Gaia_8,1749,0.1258069738372517,0.1035083754770476,0.1529093137936124,0.0494009383165647,19.7086488382373,13,263.152896341666,72.98548161897976,0.709264511427701,0.1171676936999504,140.72509933725036,57.396528598086455,511.7473232068152,132.81579550894986,0.4841842549294451,0.1143071380994381,4,6,-0.9932598555241244,-2.310612849793326,289.039491615995,289.241248660377,289.44328756478,17.6992990133658,0.979273706674576,0.181059092283249,289.241248660377,o,7.06707525253296,7.32352161407471,7.57737159729004,0.2564463615417498,0.25384998321533025
Alessi_24,82,0.2213411876820236,0.199952945,0.2450172532567038,0.0450643082567038,20.30063090152981,27,599.1437801773742,115.30527425623232,0.210435730640709,0.1556316167204547,247.230333084344,80.14197837616146,3094.3883625367293,2177.2676882815003,0.7309381730662611,0.0921012666446333,6,10,-1.571752801477996,-3.1356583597863903,476.23627593518,476.727214641289,477.219166581977,25.1429654232871,0.993232905864716,0.159157618880272,476.727214641289,o,7.906000000000001,7.945,7.968999999999999,0.0389999999999997,0.023999999999999133
Alessi_9,73,0.1540729462465397,0.1350077284068406,0.1758304731530194,0.0408227447461787,20.16795839850459,6,146.97688843084543,60.00306343959057,0.0430111979956949,0.1146844748592317,166.45208689787256,68.0709252159473,3583.629363512133,9217.94581842076,0.4740294032286892,0.0556353811308794,5,7,-0.8255338380775832,-2.4270798524486743,208.267716247153,208.388205107502,208.508833461091,25.155074844234,0.989165782928467,0.11551196873188,208.388205107502,o,,8.45,,0.019999999999999574,0.019000000000000128
OCSN_27,5090,0.1316945013041645,0.1134440457045704,0.1528810222346808,0.0394369765301103,20.24983760167409,3,76.07074030407685,43.91946239201288,0.0484680179991884,0.1710884927646987,104.63017048744132,55.206515484055146,1674.1340091909467,5614.11865970284,0.4511312358018844,0.0444853023978174,5,8,0.0056233489410988,-2.444898333770503,412.76250976501,413.096647560904,413.431326774772,17.2850149155752,0.990789711475372,0.146289750933647,413.096647560904,o,6.91059112548828,7.17311239242554,7.37939882278442,0.2625212669372594,0.2062864303588805
HSC_2986,4191,0.1060000659593223,0.0899999999999999,0.124844599815341,0.034844599815341,18.06393151141383,20,573.977032481073,128.34516621512842,0.6889234591629941,0.0936963770365328,174.99921968089603,72.01700012394738,1008.1498764729074,229.6367274817077,0.5271264896395359,0.0507757373345753,5,8,-0.625359660355736,-3.298010252785895,148.002491723113,148.045944854459,148.089423508743,24.2841365892696,0.995985150337219,0.1677026450634,148.045944854459,m,6.64499092102051,6.8531756401062,7.04089450836182,0.2081847190856907,0.18771886825561968
NGC_2547,4590,0.139784910689706,0.1266418072987299,0.1542920278327792,0.0276502205340493,20.09267475104665,7,253.1625377591465,95.6864451698144,0.3475569245158328,0.1589053323538455,526.8517677690346,131.01813626118624,1255.2577349694195,451.5224886929137,0.6039340879335192,0.0385757045243066,8,12,-0.6965802440393024,-2.719443171984554,382.202981992233,382.382612184374,382.562411303392,32.3944084030221,0.997991144657135,0.119976878166199,382.382612184374,o,7.414,7.432,7.449,0.018000000000000682,0.01699999999999946
Collinder_69,1312,0.1005617740122476,0.09294622,0.1088013088912101,0.01585508889121,19.98895232651165,15,946.0684896138206,244.2738336430621,0.430757429148663,0.0713293711164319,739.8255588780078,207.43724748112007,2936.1161521327867,704.8946737566164,0.4993767411026825,0.0151220214410255,11,20,0.0832881315273819,-2.7548118586302124,393.561897378831,393.775131318685,393.988596446375,99.0,0.873098731040955,0.416201740503311,393.775131318685,o,,7.1,,0.019999999999999574,0.019000000000000128
Collinder_338,1342,0.3500936622440827,0.3199354543934393,0.3830946856947882,0.0631592313013488,20.1585320022189,3,47.498994813382566,27.42355744174306,0.0017098912539179,0.1892590579548817,98.14607115435774,38.65478739065567,27877.102601019044,3074751.4817522364,0.8716251541277996,0.0512437135551037,6,9,-0.0368165046496578,-3.212767024710831,650.331673445879,651.07522864368,651.820486071914,17.4932792451502,0.998372375965118,0.522869408130646,651.07522864368,o,8.078,8.373,8.512,0.29499999999999993,0.13900000000000112
NGC_3114,4616,0.4116118590197951,0.3884559035063506,0.4361481469490961,0.0476922434427454,20.319650784501164,11,230.6454720085772,69.54222638607904,0.0228873947330995,0.1412237031331958,657.758950628097,124.56532091244816,10735.16071252545,62255.61797627432,0.8581952078052589,0.0478373656963365,7,14,-0.7915820045024891,-2.5094438935639465,985.984540489081,986.548531172542,987.113167439233,99.0,0.999711781740189,0.137305274605751,986.548531172542,o,,8.16,,0.019999999999999574,0.019000000000000128
Briceno_1,290,0.178528932887391,0.1592662594259425,0.2001213564805986,0.040855097054656,18.76688953202281,12,293.72100093034595,84.78994947689077,0.6870093350958051,0.1431939308576219,111.98951405335109,52.57766885600216,539.5251906819458,161.05130073657264,0.5647325325089005,0.0619575420515655,6,8,-0.0934616655958194,-2.8163163409783265,341.811493176951,342.098716245615,342.386422425428,18.0337699666699,0.998901784420013,0.177356258034706,342.098716245615,o,6.63845205307007,6.91341066360474,7.05305337905884,0.27495861053466975,0.1396427154540998
Alessi_34,85,0.1574551474706494,0.1434463710651065,0.1728320018200494,0.0293856307549429,20.54737077142,9,306.27213943624866,102.09071314541625,0.0565954804367901,0.175457831249297,518.6677610376319,122.01408326471685,5930.268423714487,16874.23238198077,0.6686967292888903,0.0418511947911294,8,13,-0.8048889189823961,-2.982721985189153,485.255687403215,485.505436825021,485.75544345924,26.4634348094183,0.988156110048294,0.555046409368515,485.505436825021,o,7.07532548904419,7.31484222412109,7.51060771942139,0.23951673507689986,0.19576549530030007
Theia_2267,5813,0.442845947667643,0.4096062564066406,0.478783051523901,0.0691767951172603,20.147706494593315,10,144.5571449652905,45.712983014146005,0.1912513841741829,0.1667182080475887,144.45847114620153,46.34813375279885,900.3073534404833,702.435723496637,1.1392695530712809,0.0788486032271006,7,11,-0.8662030295144199,-3.884768527471337,1162.08867586912,1163.89781837749,1165.71260262395,23.939079826109,0.969693541526794,0.146583691239357,1163.89781837749,o,7.444724559783939,7.6346330642700195,7.89897346496582,0.18990850448608043,0.2643404006958008
Melotte_25,4424,0.1001421496263126,0.0899999999999999,0.1114272236864309,0.0214272236864309,19.043063173036963,36,1680.1056696298665,280.0176116049777,0.6828579703838485,0.0703167974055753,611.9387991928095,166.30169529930234,3072.341609876039,509.903590529885,0.4740967446374035,0.0316768003706098,8,8,-0.3701974090954769,-2.336089075617614,47.1860063380454,47.1906597575179,47.1953132425424,27.4379341577613,0.995365053415299,0.165234506130219,47.1906597575179,o,,8.9,,0.019999999999999574,0.019000000000000128
Teutsch_38,5401,0.2366715850021458,0.2007921381783178,0.2789623122479228,0.0781701740696049,19.906577244571853,10,127.9260295761362,40.45376254826549,0.3183772744469704,0.154405625983393,100.10386576668144,36.32770505650924,501.9102754683382,235.4519540690731,0.6346622973687547,0.1038043469243119,4,7,-0.8226342679345924,-2.546711493360351,642.448558626611,643.203177007523,643.959570218663,20.7886373989401,0.997640430927277,0.18171352148056,643.203177007523,o,,7.57,,0.019999999999999574,0.019000000000000128
Platais_12,5200,0.2721713124853849,0.2396620632193219,0.3090903180292941,0.0694282548099721,19.940132515098085,10,144.03357865425812,45.54741680924656,0.1931687749982416,0.0689999331374989,135.11522044107295,43.17595942702038,880.7511476532698,358.3282894150394,0.5838468669873939,0.1135462745264999,3,8,-0.7870919078856584,-2.303347813502353,444.036256807819,444.322559270607,444.60923117163,26.0746748907238,0.995057344436646,0.2326650172472,444.322559270607,o,,8.4,,0.019999999999999574,0.019000000000000128
Mamajek_4,4417,0.2347433528586809,0.2146099886513651,0.2567655031232148,0.0421555144718496,20.52109908215118,23,545.5988448524045,113.76522344461596,0.1514890352682098,0.0908933924980191,381.8879786481217,93.22415130468188,3983.461147864146,2289.615072812133,0.697657950962251,0.0507464943300007,7,8,-0.8940496906040559,-2.9093299964452166,443.9412094978831,444.188803860204,444.436674552706,34.2082839663679,0.988079488277435,0.197775304317474,444.188803860204,o,8.761000000000001,8.824,8.871,0.06299999999999883,0.0470000000000006
IC_4651,4298,0.44839043270402,0.4246694304795479,0.473436432458684,0.048767001979136,19.962920517686364,12,246.06802782615063,71.0337210521942,0.0991200434346632,0.1665301665872746,402.32122549575627,99.35329914367668,2884.846649209385,4233.141136990311,0.832941204095628,0.0406983398672395,6,8,0.3725717668772939,-2.2313823156973065,910.04831430532,910.783553327458,911.519981327154,99.0,0.997869163751602,0.192289218306541,910.783553327458,o,,9.22,,0.019999999999999574,0.019000000000000128
Alessi_2,68,0.3955274983983856,0.356459494180418,0.4388773606633227,0.0824178664829046,19.78124521465584,9,109.19962362610786,36.39987454203596,0.4482634820355313,0.1613244509891298,108.9575629475241,36.303125422719,352.563451007467,124.89128208920393,0.7237509441378033,0.0660250143845844,3,8,0.2231318753032731,-2.7947965325194897,603.487264929508,604.13498772548,604.784102416944,21.7786710518805,0.998250305652618,0.572461158037186,604.13498772548,o,8.617,8.759,8.802999999999999,0.14199999999999946,0.04399999999999871
NGC_2232,4524,0.139709965690797,0.1232019269561956,0.1584299450142822,0.0352280180580866,19.482339446064824,8,227.0919694320864,80.28913576921823,0.6795874816064003,0.1406901153441348,222.2117695159241,83.19401039695627,556.3732653917593,160.2029122932522,0.360366196854232,0.0326897059092849,4,10,0.1765613270999424,-2.214284332010459,317.811850381784,318.036107718337,318.26068176344,25.9521590259453,0.997736364603043,0.134927049279213,318.036107718337,o,,7.25,,0.019999999999999574,0.019000000000000128
Alessi_19,78,0.2178467530426431,0.1896159214466447,0.2502807119209985,0.0606647904743538,20.237700911460703,10,164.84026272583148,52.12706803141833,0.1246734258819209,0.1783815542922153,84.77499225899905,39.11211062080925,1406.9514028274614,1937.805738797412,0.6426994144071974,0.0819874810003037,4,9,-0.1359751800326165,-2.7460686020632536,573.704315785313,574.5564017869,575.411022650068,19.5247693399959,0.980647176504135,0.342097282409668,574.5564017869,o,7.366,7.38,7.399,0.014000000000000234,0.019000000000000128
Roslund_5,5215,0.2712944518120241,0.2446239744129413,0.300872716014923,0.0562487416019817,20.239203448160307,9,160.00357952333127,53.33452650777709,0.1460106399035423,0.1425412461017934,194.66139458253656,61.46757389818325,1290.4964626914973,1132.1092932679312,0.5661763601809322,0.0510383270839167,4,10,-0.7088010567259312,-2.75366381534616,538.507190564721,538.899740558744,539.292863276445,27.0064233600257,0.964053303003311,0.244611844420433,538.899740558744,o,,7.99,,0.019999999999999574,0.019000000000000128
Alessi_13,76,0.1069950480959156,0.0899999999999999,0.127199336856081,0.037199336856081,18.017623320106804,14,376.350795019922,100.5839808717526,0.9425249565586316,0.0510079369320229,158.6409407101415,65.63792989456495,557.9415559363553,127.13752475228338,0.3752455118784213,0.0476938524695524,4,7,-0.38734392811833,-2.386101004733845,104.222004351087,104.245356166564,104.268718448727,18.7789208953322,0.973603934049606,0.155838325619698,104.245356166564,m,,7.55,,0.019999999999999574,0.019000000000000128
