name,id,bin_center,bin_min,bin_max,bin_width,bin_magnitude,count,mass_raw,mass_raw_error,selection_function,selection_function_error,binary_correction,binary_correction_error,mass_corrected,mass_corrected_error,break_mass,break_mass_err,age_16,age,age_84,age_error
Melotte_20,4422,0.327940876,0.291571638,0.368846638,0.077275,16.91175236,91,1177.612416,123.4473239,0.909402632,0.064793909,240.9271685,57.78908148,1535.856801,174.0078969,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,0.414854787,0.368846638,0.466601771,0.097755133,16.31933445,87,889.9788438,95.41574742,0.895291681,0.065063025,158.1081415,43.02440727,1152.173944,135.750238,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,0.524803423,0.466601771,0.590264869,0.123663098,15.55802294,87,703.5243435,75.42572672,0.900802942,0.06667304,100.9027055,26.36723751,881.8996483,105.108077,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,0.663891659,0.590264869,0.7467023,0.156437431,14.2998472,57,364.3629246,48.26104833,0.94977313,0.065436119,60.7271541,20.62630789,444.3586901,60.87710779,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,0.839842341,0.7467023,0.94460022,0.19789792,12.60414348,58,293.0803921,38.48334083,0.899537845,0.076153642,39.60746678,14.47795555,365.4196533,52.92123337,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,1.062425092,0.94460022,1.19494687,0.250346649,11.29432441,38,151.7895291,24.62351312,0.876076365,0.101814313,25.25909346,10.52254105,198.5197078,36.14070107,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,1.343998774,1.19494687,1.511642693,0.316695824,10.02494241,32,101.043328,17.86210561,0.865549666,0.100436484,15.32366648,6.560380356,132.0625805,25.54232464,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,1.700197706,1.511642693,1.912272161,0.400629467,8.887419597,16,39.93715217,9.984288043,0.825135517,0.109933149,7.891992387,4.272378915,56.29271124,14.36140841,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,2.150799759,1.912272161,2.419080139,0.506807978,8.019160209,13,25.65074064,7.114235432,0.840931735,0.105661629,4.874801388,3.137560058,35.37756347,9.803260179,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,2.720824518,2.419080139,3.060207034,0.641126896,7.321603172,12,18.71704351,5.403145053,0.85362237,0.102229902,2.580474748,1.866523582,24.50708324,7.102401964,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,3.441922488,3.060207034,3.871251284,0.81104425,6.608455101,4,4.931913396,2.465956698,0.866596652,0.098721473,1.042591986,1.240918876,6.733721051,3.171347194,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,4.354132482,3.871251284,4.89724595,1.025994666,5.850840301,4,3.898655747,1.949327873,0.880379917,0.094994284,0.530331848,0.727335192,4.958710635,2.379069416,0.450076874,0.028631954,7.933,7.938,7.944,
Melotte_20,4422,5.50810477,4.89724595,6.19515917,1.29791322,4.844091112,5,3.852337676,1.722817783,0.888582041,0.092776314,0.192616884,0.382390675,4.527993358,2.027366799,0.450076874,0.028631954,7.933,7.938,7.944,
Haffner_13,4249,0.174189865,0.157260923,0.192941186,0.035680263,20.16630852,23,644.6140877,134.4113288,0.160345318,0.166997908,368.1689157,106.1927351,4388.3305,4271.363807,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,0.213711063,0.192941186,0.236716792,0.043775606,19.69100585,32,731.0007322,129.2238937,0.484603029,0.145866835,410.538941,96.10160103,1918.99161,535.2593869,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,0.262199058,0.236716792,0.290424459,0.053707667,19.21804231,66,1228.874822,151.2640341,0.712903313,0.109931699,326.6843536,79.75982455,2050.445205,349.337106,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,0.321688289,0.290424459,0.35631763,0.065893172,18.72988606,88,1335.49498,142.3642433,0.824652929,0.079186055,249.1981207,60.32465894,1868.661211,240.0506187,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,0.394674778,0.35631763,0.437161024,0.080843393,18.24651165,62,766.9148628,97.39828497,0.844185858,0.066227505,170.7144613,50.67658025,1079.181306,144.7724925,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,0.484220861,0.437161024,0.536346631,0.099185608,17.73854287,69,695.6654468,83.74827828,0.860279139,0.059442556,123.333968,37.39664651,931.9848064,118.3114266,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,0.594083676,0.536346631,0.65803604,0.121689409,17.23453538,46,378.0115336,55.73475996,0.872657048,0.05795334,82.64333183,26.36342806,515.8164029,74.84439858,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,0.728872797,0.65803604,0.807335042,0.149299002,16.17378133,61,408.5760743,52.31280577,0.905132525,0.051269136,57.08495822,20.35798978,508.4841324,66.39685019,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,0.894243649,0.807335042,0.99050786,0.183172818,15.1173025,19,103.7271808,23.79664731,0.911104087,0.047446871,32.72493294,12.69029157,146.5727165,29.63727997,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,1.097134792,0.99050786,1.21523998,0.22473212,14.03645052,44,195.7886568,29.51625059,0.916048615,0.049990377,26.34449644,11.11872295,240.0762282,36.0260814,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,1.346059044,1.21523998,1.490960617,0.275720636,12.67826192,21,76.16404876,16.62035803,0.921841903,0.056642195,12.7558296,7.086674829,95.37742506,20.02639692,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,1.651460662,1.490960617,1.829238337,0.33827772,11.53691385,9,26.60535843,8.868452811,0.836090893,0.08364277,5.794727689,4.267155908,37.6158594,11.86810869,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,2.026153556,1.829238337,2.244266452,0.415028115,10.61559999,9,21.68527786,7.228425955,0.902628348,0.084787475,4.435625018,3.226243275,28.46021711,8.923714538,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,2.485858929,2.244266452,2.753458533,0.509192081,10.03080762,8,15.71116342,5.554735098,0.910564492,0.080058226,2.722673207,2.571398041,19.97698474,6.791712791,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,3.049864901,2.753458533,3.378179043,0.624720509,9.455406675,6,9.604294898,3.920936973,0.91099177,0.079078747,0.982257433,1.27537383,11.52493764,4.581351107,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,3.741835791,3.378179043,4.144639734,0.766460692,8.967697632,0,0,0,0.912078892,0.07835688,0.259457058,0.556670866,0.259457058,427136380.7,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,4.590805018,4.144639734,5.084999436,0.940359702,8.392582409,1,1.063422856,1.063422856,0.913360845,0.077505641,0.265855714,0.487585204,1.430152237,1.266130742,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,5.632393265,5.084999436,6.238713356,1.15371392,7.845285355,1,0.866766001,0.866766001,0.914580791,0.076695577,0.167443432,0.388903859,1.115162877,1.027489446,0.681421228,0.088541402,7.474,7.497,7.514,
Haffner_13,4249,6.910303046,6.238713356,7.654188526,1.41547517,7.256464095,1,0.70647654,0.70647654,0.915893296,0.075824051,0.068239211,0.221865964,0.839591663,0.805162685,0.681421228,0.088541402,7.474,7.497,7.514,
HSC_2636,3908,0.10749756,0.09,0.12839695,0.03839695,18.24931838,10,260.4373556,82.35752314,0.89492643,0.064163617,97.45565845,51.04463209,388.4710391,107.2841833,0.499452155,0.074011081,6.746082306,6.993011236,7.218502522,
HSC_2636,3908,0.153359542,0.12839695,0.183175296,0.054778347,17.32699143,10,182.5538853,57.72860733,0.913502935,0.064478634,79.61174939,39.17335431,279.4511569,75.67756835,0.499452155,0.074011081,6.746082306,6.993011236,7.218502522,
HSC_2636,3908,0.218787749,0.183175296,0.261323881,0.078148584,16.46547375,11,140.757508,42.43998548,0.90198949,0.064201636,56.76366412,28.57840109,212.8159347,56.16001353,0.499452155,0.074011081,6.746082306,6.993011236,7.218502522,
HSC_2636,3908,0.312129773,0.261323881,0.372813212,0.111489332,15.64558823,14,125.5725528,33.56067642,0.922582184,0.0637732,36.16489521,19.10091554,172.274778,42.15025997,0.499452155,0.074011081,6.746082306,6.993011236,7.218502522,
HSC_2636,3908,0.445294564,0.372813212,0.531867547,0.159054334,14.77994985,28,176.0404713,33.26852198,0.920336256,0.065082772,19.39588764,11.11916675,210.6743145,40.16585976,0.499452155,0.074011081,6.746082306,6.993011236,7.218502522,
HSC_2636,3908,0.635271818,0.531867547,0.758779673,0.226912126,13.88809703,15,66.10488497,17.06820791,0.940103865,0.06682378,6.434208804,5.419704764,76.75078493,19.59548875,0.499452155,0.074011081,6.746082306,6.993011236,7.218502522,
HSC_2636,3908,0.906299596,0.758779673,1.082499949,0.323720276,12.12402065,3,9.267260116,5.350455123,0.889587599,0.088447684,1.720621295,2.398275485,12.13810028,6.557373943,0.499452155,0.074011081,6.746082306,6.993011236,7.218502522,
HSC_2636,3908,1.292956705,1.082499949,1.544329903,0.461829955,10.42833229,2,4.330598265,3.0621954,0.888507592,0.092249715,0.972219311,1.480341081,5.846233113,3.784904002,0.499452155,0.074011081,6.746082306,6.993011236,7.218502522,
HSC_2636,3908,1.844574409,1.544329903,2.203191652,0.658861749,8.256618227,4,6.071076381,3.035538191,0.881447106,0.097215723,0.601036562,1.014959782,7.488660719,3.669746978,0.499452155,0.074011081,6.746082306,6.993011236,7.218502522,
NGC_2422,4566,0.235305156,0.218429227,0.253484927,0.0350557,20.22691859,22,627.5726921,133.7989475,0.151114649,0.174392384,625.2906096,126.3983272,4778.247967,4875.419367,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,0.273069273,0.253484927,0.294166715,0.040681788,19.84050108,49,1204.470162,172.067166,0.488294629,0.163088845,627.7993456,130.0900605,3094.486647,905.4570552,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,0.316894153,0.294166715,0.341377522,0.047210807,19.44749693,108,2287.611811,220.1255491,0.673893973,0.145881486,565.3366595,120.4074234,3959.953472,813.1435829,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,0.367752486,0.341377522,0.39616519,0.054787668,19.04464687,117,2135.51706,197.428622,0.769218689,0.115641287,473.099164,93.05728964,3249.31494,498.7267991,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,0.426773071,0.39616519,0.459745729,0.063580539,18.51262606,133,2091.835039,181.3851017,0.840670085,0.088029466,378.7322386,79.06956439,2867.027084,347.4131609,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,0.495265868,0.459745729,0.533530308,0.073784578,17.9333633,98,1328.190828,134.1675345,0.864276865,0.069345245,275.6673617,58.17428819,1812.432815,206.6063146,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,0.574751073,0.533530308,0.619156571,0.085626263,17.1226226,105,1226.259286,119.6706527,0.895585648,0.063444578,207.179426,47.65751873,1576.405572,171.857185,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,0.666992855,0.619156571,0.71852499,0.099368419,16.15191376,114,1147.245784,107.4494123,0.915918195,0.05678771,160.2118673,43.30091335,1412.775459,147.2021182,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,0.774038518,0.71852499,0.833841044,0.115316054,15.1457972,75,650.3864597,75.10015952,0.925798497,0.056163594,106.6633794,33.19166512,809.1774379,97.45937809,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,0.898263936,0.833841044,0.967664167,0.133823124,14.28211194,70,523.0785085,62.51983982,0.909106521,0.056441318,81.30134531,26.69865926,656.6778236,81.96507449,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,1.042426288,0.967664167,1.12296456,0.155300393,13.44619698,44,283.3218846,42.71238119,0.934639428,0.057978401,49.25937312,18.73721535,352.394332,52.84991863,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,1.209725252,1.12296456,1.303189109,0.180224548,12.62346373,42,233.0426149,35.95925617,0.919729949,0.060657718,42.44704772,14.79259914,295.8286139,45.01889143,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,1.40387402,1.303189109,1.512337889,0.209148781,11.83914971,31,148.2198458,26.62107017,0.908266559,0.069220306,27.77926787,11.86096108,190.9690763,33.97677701,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,1.629181719,1.512337889,1.755052951,0.242715062,11.11352031,31,127.721781,22.93950906,0.859353879,0.081881862,19.98227865,9.651404968,168.6076403,31.72162579,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,1.890649044,1.755052951,2.036721346,0.281668395,10.49207118,17,60.35465926,14.63815501,0.906794131,0.082662459,12.2839483,7.48796485,78.84223001,18.80083319,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,2.194079252,2.036721346,2.363594693,0.326873347,9.98666922,19,58.12648896,13.33513112,0.921388432,0.072408895,8.688380455,5.003036504,71.77413989,16.09574593,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,2.546206965,2.363594693,2.742927934,0.379333241,9.519996601,6,15.81722706,6.457355908,0.908315578,0.080920869,3.374341773,3.498909823,20.78814314,8.07398417,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,2.954847643,2.742927934,3.183140355,0.440212421,9.028029333,5,11.35815293,5.079520411,0.895589105,0.088799855,1.999034916,2.064061103,14.68136085,6.165216273,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,3.429071052,3.183140355,3.694002454,0.510862099,8.522981009,5,9.787377081,4.377048095,0.897810283,0.087246407,1.428957054,1.703228594,12.33034375,5.271743886,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,3.979402561,3.694002454,4.286852796,0.592850342,7.934042288,4,6.747065351,3.373532676,0.898374491,0.086846479,0.792780179,1.179651588,8.303083977,4.002481448,0.666992859,0.052480378,8.087,8.104,8.12,
NGC_2422,4566,4.618056758,4.286852796,4.974849671,0.687996875,7.091650495,7,10.17446481,3.845586232,0.895662422,0.088726357,0.654072738,1.075488067,12.01378211,4.56702644,0.666992859,0.052480378,8.087,8.104,8.12,
Herschel_1,4268,0.246521864,0.215083115,0.282556023,0.067472909,19.30288977,17,251.9529741,61.10757204,0.754166112,0.078831306,109.9896232,42.21142181,444.0711605,97.80893804,0.535379745,0.065709459,8.009152412,8.248035431,8.606020927,
Herschel_1,4268,0.323857304,0.282556023,0.371195602,0.088639579,18.51193625,30,338.4492606,61.79209821,0.877421895,0.060314665,83.83920771,32.22820094,469.5707042,81.86179858,0.535379745,0.065709459,8.009152412,8.248035431,8.606020927,
Herschel_1,4268,0.425453351,0.371195602,0.487641968,0.116446365,17.52005969,31,266.2169822,47.81398149,0.902068024,0.050700915,52.74644645,21.93573873,347.8649687,59.71453736,0.535379745,0.065709459,8.009152412,8.248035431,8.606020927,
Herschel_1,4268,0.558920709,0.487641968,0.640618281,0.152976313,16.23257674,33,215.719671,37.55197467,0.902776381,0.051885225,31.21370618,14.60241085,270.165096,46.17431855,0.535379745,0.065709459,8.009152412,8.248035431,8.606020927,
Herschel_1,4268,0.734257606,0.640618281,0.841584214,0.200965933,14.39618776,23,114.4472582,23.86390298,0.931501439,0.052813646,15.72776269,9.293935084,138.590974,28.12868625,0.535379745,0.065709459,8.009152412,8.248035431,8.606020927,
Herschel_1,4268,0.964598777,0.841584214,1.105594408,0.264010194,12.77312816,19,71.96691808,16.51034332,0.908546525,0.067839997,8.524000449,6.104230108,87.73504369,20.061779,0.535379745,0.065709459,8.009152412,8.248035431,8.606020927,
Herschel_1,4268,1.267199403,1.105594408,1.452426239,0.346831831,11.26115429,6,17.29945022,7.062470979,0.927947092,0.068157625,3.410128512,2.986911313,22.05284033,8.289858492,0.535379745,0.065709459,8.009152412,8.248035431,8.606020927,
Herschel_1,4268,1.664727725,1.452426239,1.90806137,0.45563513,9.892457583,8,17.55790865,6.207658136,0.910714169,0.079000891,1.853087229,2.046137227,21.13236194,7.310602506,0.535379745,0.065709459,8.009152412,8.248035431,8.606020927,
Herschel_1,4268,2.18696315,1.90806137,2.50663207,0.5985707,8.857404849,2,3.341292848,2.362650831,0.889384909,0.086265597,0.327910296,0.731265409,4.084768338,2.779302816,0.535379745,0.065709459,8.009152412,8.248035431,8.606020927,
NGC_2287,4537,0.388902833,0.362212929,0.4175594,0.055346471,19.78240309,24,433.6319835,88.51475797,0.514437942,0.153522902,439.4273795,96.36239498,1282.351176,319.6394078,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,0.448327546,0.4175594,0.481362863,0.063803463,19.24398048,76,1191.157915,136.6351836,0.794003143,0.103839895,413.4157808,71.83791608,1913.608727,270.6774049,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,0.51683241,0.481362863,0.554915554,0.073552691,18.60189571,108,1468.335123,141.2906131,0.87327603,0.053956475,347.3315437,73.43224266,2028.741628,205.8209088,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,0.595804881,0.554915554,0.639707165,0.084791611,17.79014275,112,1320.885394,124.8119379,0.909702364,0.034357066,270.6969477,54.39321673,1722.694267,157.4481339,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,0.686844418,0.639707165,0.737455012,0.097747847,16.84714662,96,982.1188156,100.2370819,0.915119556,0.025984301,211.4605272,46.19678996,1284.674195,122.721442,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,0.791794882,0.737455012,0.850138821,0.112683809,15.88141613,102,905.1877196,89.62693965,0.936954689,0.026243591,165.5157345,41.10445429,1131.611246,107.5741923,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,0.912781873,0.850138821,0.98004082,0.129901999,15.06056612,86,662.0375398,71.38934388,0.939583256,0.02584761,118.2313641,27.23107474,822.8390031,83.00711616,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,1.052255788,0.98004082,1.129791965,0.149751145,14.26088583,77,514.1863855,58.5969769,0.963912808,0.024551328,92.54346977,23.78582704,625.980085,66.67746041,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,1.213041448,1.129791965,1.302425224,0.172633259,13.47381225,56,324.3870875,43.34804793,0.963994302,0.030652657,65.57690448,18.24078176,402.0800217,49.69162409,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,1.398395304,1.302425224,1.501437005,0.199011781,12.72238778,49,246.2165801,35.17379715,0.930401107,0.041815979,47.59365544,14.96676976,312.2285298,42.36369157,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,1.612071402,1.501437005,1.730857969,0.229420965,12.01920779,44,191.7871804,28.91300532,0.936211003,0.045410751,32.77323816,12.94180493,237.6278915,34.92825343,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,1.858397405,1.730857969,1.99533467,0.264476701,11.39736996,25,94.52628498,18.905257,0.938127569,0.058589885,18.94092729,9.23970844,119.7015148,23.04518938,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,2.14236225,1.99533467,2.300223656,0.304888986,10.8980547,31,101.6763525,18.26161201,0.93332554,0.062236539,15.74962369,6.068239109,124.6894825,21.73545781,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,2.469717186,2.300223656,2.651699961,0.351476305,10.4179958,16,45.5222721,11.38056802,0.855989686,0.090870131,7.139695977,4.869397401,60.32056115,15.24290986,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,2.84709226,2.651699961,3.056882171,0.40518221,9.942599509,6,14.8081526,6.045402985,0.90229918,0.078837116,3.865020962,2.955781966,20.27659811,7.462091105,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,3.282130594,3.056882171,3.523976599,0.467094427,9.41148493,14,29.97252629,8.010494601,0.929889668,0.065221069,3.332524824,3.09938612,35.56487164,9.4300561,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,3.783643189,3.523976599,4.062443487,0.538466888,8.730384478,9,16.71411965,5.571373218,0.866496241,0.086155507,1.769524198,1.755941741,21.05884003,6.935687527,0.640268837,0.027185451,8.351,8.486,8.503,
NGC_2287,4537,4.361787373,4.062443487,4.683188614,0.620745128,7.664074177,5,8.054835678,3.602232025,0.877796436,0.08484471,0.638307733,1.006273621,9.814507762,4.31738081,0.640268837,0.027185451,8.351,8.486,8.503,
Collinder_135,1323,0.148325317,0.124922129,0.17611291,0.051190782,19.50554649,11,214.8824393,64.7894932,0.66678076,0.142211185,128.1206021,51.10581478,450.3891079,129.5285493,0.603406834,0.089093086,,7.42,,
Collinder_135,1323,0.209106293,0.17611291,0.248280729,0.072167818,18.70765744,13,180.1356931,49.96065215,0.827823397,0.099646299,116.37372,41.12863694,333.9753168,77.58854104,0.603406834,0.089093086,,7.42,,
Collinder_135,1323,0.29479419,0.248280729,0.350021586,0.101740858,17.90870847,28,275.2090025,52.00961281,0.857281692,0.089031047,89.17032762,30.92444417,410.1954994,75.8185058,0.603406834,0.089093086,,7.42,,
Collinder_135,1323,0.415595406,0.350021586,0.493453969,0.143432383,17.11239765,40,278.8770518,44.09433355,0.883209814,0.081807952,54.74051506,20.98085506,370.494538,61.54750377,0.603406834,0.089093086,,7.42,,
Collinder_135,1323,0.585898728,0.493453969,0.695662293,0.202208324,16.1229108,35,173.0888187,29.25735032,0.895098096,0.081286734,30.12634071,13.63961741,223.5004742,39.5324246,0.603406834,0.089093086,,7.42,,
Collinder_135,1323,0.825989208,0.695662293,0.980731855,0.285069562,14.00822489,26,91.20580901,17.88693077,0.90011726,0.077004375,14.84697928,7.530253598,116.1735653,22.95068028,0.603406834,0.089093086,,7.42,,
Collinder_135,1323,1.164464333,0.980731855,1.382617659,0.401885804,11.86628806,20,49.76538062,11.1278774,0.810438426,0.115650694,7.430787789,4.781862986,68.83629255,16.9759262,0.603406834,0.089093086,,7.42,,
Collinder_135,1323,1.641640313,1.382617659,1.949188844,0.566571185,10.05717035,11,19.41503608,5.853853632,0.816186739,0.117942328,3.047388475,2.4539541,26.83488116,8.32333941,0.603406834,0.089093086,,7.42,,
Collinder_135,1323,2.314354199,1.949188844,2.747930439,0.798741595,8.837437214,5,6.259846781,2.799488586,0.849250022,0.116708628,1.146823492,1.201291182,8.517852777,3.651796586,0.603406834,0.089093086,,7.42,,
Collinder_135,1323,3.262733812,2.747930439,3.873981589,1.12605115,7.850044127,6,5.328354753,2.175291719,0.831176382,0.119785267,0.378118925,0.594148442,6.7887375,2.838288879,0.603406834,0.089093086,,7.42,,
NGC_2099,4505,0.568634032,0.544865641,0.593439259,0.048573619,19.97774085,8,164.6984565,58.22969773,0.036411237,0.148562051,835.2270476,149.1764566,5358.513498,18525.29047,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,0.619326552,0.593439259,0.646343113,0.052903854,19.44964565,55,1039.621805,140.1825756,0.148811987,0.166600547,823.0024255,119.2314782,7809.145329,7878.673609,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,0.674538204,0.646343113,0.703963234,0.05762012,18.87894738,156,2707.38761,216.7644898,0.479346473,0.156810376,779.4152407,124.9586411,6427.496039,1906.310332,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,0.734671857,0.703963234,0.766720066,0.062756832,18.27128248,204,3250.642089,227.5904689,0.73455973,0.112179593,744.4607766,110.3304143,5169.753859,751.5962338,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,0.800166297,0.766720066,0.835071537,0.068351471,17.72940938,215,3145.506559,214.5217668,0.816713802,0.079297026,663.6287326,104.9209191,4515.047125,468.8666257,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,0.871499429,0.835071537,0.909516397,0.07444486,17.22579452,204,2740.283217,191.8582006,0.839332558,0.062503234,564.7132668,84.03627956,3829.549345,344.1259506,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,0.949191758,0.909516397,0.990597858,0.081081462,16.72893629,237,2922.986285,189.8683624,0.879180871,0.05243711,510.8442698,88.09758031,3835.51429,306.1381222,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,1.033810194,0.990597858,1.07890756,0.088309702,16.24734705,193,2185.490328,157.3150361,0.87961285,0.048534523,406.9768,69.26639413,2891.581622,235.7503775,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,1.125972185,1.07890756,1.175089885,0.096182325,15.77244151,158,1642.713458,130.6872657,0.884797438,0.043280034,320.225155,54.10396059,2176.823498,181.6340962,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,1.226350222,1.175089885,1.279846661,0.104756776,15.30484889,152,1450.980127,117.6900291,0.905258927,0.043799486,274.1588766,50.89113512,1876.993253,159.7054277,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,1.335676748,1.279846661,1.393942282,0.114095621,14.85195647,120,1051.749394,96.01114469,0.914220603,0.040780192,210.7881078,45.75034308,1361.220936,125.5214651,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,1.454749503,1.393942282,1.518209286,0.124267004,14.40583275,116,933.4738624,86.67087228,0.913745577,0.04361164,177.1990901,37.88132238,1198.789658,113.1785557,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,1.584437342,1.518209286,1.65355443,0.135345144,13.98039433,118,871.8450946,80.25984649,0.958356779,0.043138296,142.3767371,32.28799165,1052.105883,98.655917,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,1.725686577,1.65355443,1.800965307,0.147410877,13.58244996,105,712.294791,69.51285385,0.948870673,0.048839699,108.2009706,27.92693605,858.8773392,87.40507036,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,1.879527882,1.800965307,1.961517552,0.160552245,13.18739033,89,554.3366899,58.75957161,0.951942156,0.043323848,80.59681761,23.13484032,662.9186387,71.0470089,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,2.047083815,1.961517552,2.13638269,0.174865138,12.80367105,80,457.4954222,51.14954317,0.928229865,0.047019295,62.21937742,20.19079221,555.0880508,63.77673149,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,2.229577004,2.13638269,2.326836684,0.190453995,12.40554598,57,299.2848752,39.64125012,0.945119882,0.051481328,39.22207049,15.42384545,355.8854703,47.90241725,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,2.428339074,2.326836684,2.534269249,0.207432565,11.96493487,55,265.1464103,35.75233467,0.920172068,0.06326009,29.40714732,13.08750336,317.5558745,45.53390919,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,2.644820362,2.534269249,2.760193989,0.225924739,11.46297577,40,177.0501104,27.99408044,0.935361272,0.056237742,17.35091082,9.277831233,206.6361803,33.33645346,0.949189735,0.11393928,,8.65,,
NGC_2099,4505,2.880600499,2.760193989,3.00625944,0.246065451,11.16641523,49,199.1340098,28.44771568,0.871829385,0.080549204,11.70420302,7.207773103,240.1135836,39.52212889,0.949189735,0.11393928,,8.65,,
NGC_2281,4535,0.307268962,0.286360471,0.329704077,0.043343605,19.99309619,14,323.0003568,86.3254765,0.202044935,0.169850665,324.4985032,89.95966636,1923.154551,1413.071582,0.568861069,0.03013342,8.706,8.779,8.804,
NGC_2281,4535,0.353777282,0.329704077,0.379608183,0.049904106,19.55987052,22,440.8454865,93.98857352,0.415602961,0.167896184,318.9233434,82.99687839,1379.660461,491.5899643,0.568861069,0.03013342,8.706,8.779,8.804,
